# time msd_polymer msd_dumbbell msd_dumbbell_x msd_dumbbell_y msd_dumbbell_z
    860.0000 431.39320227 884.88915737 352.10131598 262.87180860 269.91603280
    870.0000 436.39657967 894.53030604 355.77652947 265.82319943 272.93057714
    880.0000 441.39337670 904.17909698 359.41272299 268.77771997 275.98865403
    890.0000 446.39194791 913.88499844 363.06929341 271.80873841 279.00696662
    900.0000 451.38657670 923.67928250 366.74800100 274.85176762 282.07951388
    910.0000 456.37548224 933.41741242 370.43918689 277.83789199 285.14033354
    920.0000 461.36151802 943.04837069 374.15889427 280.70778655 288.18168986
    930.0000 466.35225315 952.63439789 377.83209452 283.59202782 291.21027555
    940.0000 471.35176431 962.27995565 381.49615857 286.51427442 294.26952266
    950.0000 476.35187099 971.97307270 385.18341368 289.45890929 297.33074974
    960.0000 481.35555644 981.64417914 388.86297997 292.43913259 300.34206659
    970.0000 486.36115450 991.46050637 392.66735909 295.42353046 303.36961681
    980.0000 491.36268533 1001.34957594 396.50331202 298.41725809 306.42900584
    990.0000 496.36307743 1011.29277198 400.36198483 301.39751668 309.53327047
   1000.0000 501.36347520 1021.33042810 404.25484100 304.41327538 312.66231172
   1010.0000 506.36589883 1031.28896777 408.08099110 307.41160225 315.79637442
   1020.0000 511.36110204 1041.21383561 411.92927079 310.38435404 318.90021078
   1030.0000 516.34878934 1051.12310277 415.76767840 313.39810259 321.95732178
   1040.0000 521.33038748 1061.00808848 419.60328659 316.40326594 325.00153595
   1050.0000 526.30922730 1070.72755377 423.37409110 319.34402841 328.00943426
   1060.0000 531.29016955 1080.44945124 427.14081907 322.26268031 331.04595187
   1070.0000 536.27200534 1090.18557981 430.89748737 325.17677445 334.11131800
   1080.0000 541.24795852 1099.91173238 434.69657155 328.07093902 337.14422181
   1090.0000 546.21232980 1109.65378691 438.48652547 330.95931683 340.20794461
   1100.0000 551.17363639 1119.31746088 442.20581179 333.84639910 343.26524999
   1110.0000 556.12944567 1128.98859314 445.92924336 336.73947629 346.31987349
   1120.0000 561.08546068 1138.64055363 449.63092885 339.63792887 349.37169591
   1130.0000 566.04106799 1148.29622501 453.36534465 342.53133298 352.39954738
   1140.0000 570.98810488 1158.05863317 457.18817707 345.41744815 355.45300794
   1150.0000 575.94139694 1167.87894635 461.10694324 348.32081671 358.45118639
   1160.0000 580.88719062 1177.71473072 465.01335235 351.26783185 361.43354652
   1170.0000 585.83153828 1187.49055032 468.94483690 354.15123846 364.39447496
   1180.0000 590.77426585 1197.33278442 472.91374637 357.07886213 367.34017592
   1190.0000 595.70626206 1207.14087388 476.87377506 359.97417714 370.29292168
   1200.0000 600.63089872 1216.90917557 480.78987377 362.87912715 373.24017465
   1210.0000 605.55264537 1226.71208997 484.71857385 365.76507023 376.22844588
   1220.0000 610.46729753 1236.56516128 488.62789726 368.67989147 379.25737255
   1230.0000 615.38604656 1246.44600776 492.57744881 371.54820631 382.32035264
   1240.0000 620.31072683 1256.36280882 496.56435271 374.39181631 385.40663980
   1250.0000 625.23970073 1266.29218076 500.57848192 377.22034041 388.49335844
   1260.0000 630.16978950 1276.21243442 504.54040799 380.09307916 391.57894727
   1270.0000 635.10718988 1286.08608745 508.47516086 382.94997911 394.66094748
   1280.0000 640.04830829 1295.90804476 512.39681563 385.78584732 397.72538181
   1290.0000 644.99114744 1305.71123802 516.27734276 388.64996479 400.78393047
   1300.0000 649.93218866 1315.53949367 520.15002757 391.53865590 403.85081020
   1310.0000 654.86821440 1325.37244469 523.94242460 394.47457278 406.95544731
   1320.0000 659.80858617 1335.22497150 527.74338421 397.36462463 410.11696266
   1330.0000 664.74991742 1345.02773820 531.50090971 400.23299277 413.29383573
   1340.0000 669.68692757 1354.87319814 535.29876212 403.11369756 416.46073846
   1350.0000 674.63630373 1364.58831227 539.08657821 405.95690707 419.54482699
   1360.0000 679.59486316 1374.41665968 543.00778018 408.79519578 422.61368372
   1370.0000 684.55773288 1384.28966334 546.93711575 411.65056650 425.70198109
   1380.0000 689.52210754 1394.17921944 550.93878341 414.47771779 428.76271824
   1390.0000 694.48636543 1404.04543379 554.94225347 417.28069509 431.82248523
   1400.0000 699.45220255 1413.95510006 558.95676399 420.11875858 434.87957749
   1410.0000 704.42237945 1423.76903075 562.87365066 422.97333770 437.92204238
   1420.0000 709.39757859 1433.56791751 566.74442259 425.84059013 440.98290480
   1430.0000 714.37956983 1443.36759279 570.65239226 428.63998114 444.07521939
   1440.0000 719.36468802 1453.08429341 574.53671473 431.39371865 447.15386004
   1450.0000 724.35114000 1462.81602558 578.48594908 434.14947864 450.18059785
   1460.0000 729.34664973 1472.59891018 582.48200638 436.91309957 453.20380424
   1470.0000 734.34295758 1482.37106891 586.48382867 439.69425072 456.19298952
   1480.0000 739.33390081 1492.11669600 590.46033251 442.49133347 459.16503002
   1490.0000 744.32080852 1501.89330960 594.41760397 445.33679890 462.13890673
   1500.0000 749.30537424 1511.61467313 598.35168639 448.17691496 465.08607178
   1510.0000 754.28696457 1521.31894523 602.29288822 450.98836927 468.03768775
   1520.0000 759.26515035 1531.02256296 606.22056613 453.80630045 470.99569638
   1530.0000 764.23415534 1540.69735721 610.17310788 456.56007832 473.96417101
   1540.0000 769.19575365 1550.38528275 614.19585866 459.27481337 476.91461071
   1550.0000 774.14875632 1560.08008370 618.19167546 461.98261007 479.90579817
   1560.0000 779.09290383 1569.80831746 622.17366542 464.75173432 482.88291772
   1570.0000 784.03500377 1579.49116113 626.15436345 467.51461833 485.82217934
   1580.0000 788.97880364 1589.12628071 630.13559297 470.29582653 488.69486122
   1590.0000 793.92774824 1598.83834915 634.15234669 473.11195855 491.57404391
   1600.0000 798.88449335 1608.60280281 638.20833040 475.91722312 494.47724929
   1610.0000 803.84610441 1618.36204426 642.25699554 478.71475955 497.39028917
   1620.0000 808.81238700 1628.09654187 646.26479490 481.51221850 500.31952847
   1630.0000 813.77882634 1637.84326661 650.24932813 484.36173957 503.23219892
   1640.0000 818.74317970 1647.63717139 654.26938477 487.20453264 506.16325398
   1650.0000 823.70600636 1657.46744595 658.33122083 490.07481134 509.06141378
   1660.0000 828.66636861 1667.27451953 662.41003247 492.89015892 511.97432815
   1670.0000 833.63391738 1677.02709909 666.46226386 495.70736940 514.85746583
   1680.0000 838.59843059 1686.84472015 670.54458465 498.53561265 517.76452285
   1690.0000 843.56504251 1696.57620173 674.59020793 501.35808113 520.62791266
   1700.0000 848.53095918 1706.38316399 678.65536273 504.24424569 523.48355558
   1710.0000 853.49041273 1716.16114513 682.65724257 507.15111580 526.35278677
   1720.0000 858.44493789 1725.89957412 686.63658380 510.04332363 529.21966670
   1730.0000 863.40158782 1735.61198720 690.60597771 512.94021652 532.06579296
   1740.0000 868.34887929 1745.31161782 694.57195044 515.85249509 534.88717229
   1750.0000 873.29452610 1754.99645632 698.51914707 518.78763485 537.68967439
   1760.0000 878.23625022 1764.56788239 702.40738989 521.75038516 540.41010735
   1770.0000 883.17170684 1774.16275640 706.25997361 524.74242820 543.16035459
   1780.0000 888.10807578 1783.73065273 710.12169324 527.71478368 545.89417581
   1790.0000 893.04776374 1793.33107962 714.00888808 530.67206447 548.65012708
   1800.0000 897.97745414 1802.89512549 717.90471150 533.65710653 551.33330746
   1810.0000 902.90342443 1812.39313192 721.75631085 536.61931233 554.01750874
   1820.0000 907.83739591 1821.83108313 725.62486058 539.56239840 556.64382415
   1830.0000 912.77296546 1831.31354918 729.51267502 542.53019712 559.27067704
   1840.0000 917.70906396 1840.82163871 733.45871134 545.49348221 561.86944517
   1850.0000 922.64872387 1850.26623856 737.35084491 548.41587470 564.49951895
   1860.0000 927.58751890 1859.66742218 741.21572703 551.33666331 567.11503184
   1870.0000 932.53007211 1869.12376402 745.09643775 554.23886537 569.78846090
   1880.0000 937.47781939 1878.57341189 748.99148296 557.14543919 572.43648973
   1890.0000 942.42619670 1888.01432826 752.93724190 560.00845883 575.06862753
   1900.0000 947.38333464 1897.42191239 756.88178020 562.84001710 577.70011509
   1910.0000 952.33829746 1906.80920453 760.82102539 565.68197203 580.30620712
   1920.0000 957.29012366 1916.24600897 764.75646929 568.56152229 582.92801740
   1930.0000 962.23785245 1925.75783128 768.75139101 571.42498703 585.58145325
   1940.0000 967.19479873 1935.20467245 772.67580577 574.30310617 588.22576051
   1950.0000 972.15205227 1944.55370809 776.52038367 577.16510855 590.86821588
   1960.0000 977.10657549 1953.88318551 780.36114527 580.04400711 593.47803313
   1970.0000 982.06186092 1963.14871033 784.17797299 582.91737755 596.05335978
   1980.0000 987.01569487 1972.48397949 788.04856762 585.79926693 598.63614494
   1990.0000 991.96931573 1981.75210826 791.93577476 588.63187559 601.18445791
   2000.0000 996.93188140 1991.04470120 795.83833023 591.49811544 603.70825554
   2010.0000 1001.89257293 2000.26619930 799.72045550 594.40363293 606.14211087
   2020.0000 1006.84763943 2009.46884342 803.62120354 597.31423528 608.53340460
   2030.0000 1011.79863203 2018.67218408 807.50949310 600.20093127 610.96175971
   2040.0000 1016.75394598 2027.84663092 811.39324022 603.05116968 613.40222103
   2050.0000 1021.71158004 2036.95903794 815.22769813 605.86539609 615.86594372
   2060.0000 1026.67073134 2046.03893621 819.00217700 608.67355386 618.36320534
   2070.0000 1031.63348887 2055.10816170 822.76346221 611.49076261 620.85393688
   2080.0000 1036.60350573 2064.22424608 826.52621243 614.30444637 623.39358728
   2090.0000 1041.58335410 2073.33883499 830.26488374 617.16110494 625.91284631
   2100.0000 1046.56098273 2082.41241216 833.96433021 620.03174358 628.41633836
   2110.0000 1051.54453599 2091.43704510 837.67669992 622.86114316 630.89920202
   2120.0000 1056.53188259 2100.46134449 841.36208088 625.72159220 633.37767141
   2130.0000 1061.51825938 2109.49390940 845.07171734 628.55705903 635.86513303
   2140.0000 1066.50167950 2118.61680329 848.80765474 631.43482176 638.37432680
   2150.0000 1071.49116750 2127.67869054 852.42587435 634.38823215 640.86458403
   2160.0000 1076.47863118 2136.78285953 856.07624824 637.35234979 643.35426150
   2170.0000 1081.46169398 2145.82919588 859.70725701 640.30397718 645.81796168
   2180.0000 1086.44213746 2154.91117135 863.33446546 643.25012881 648.32657709
   2190.0000 1091.41822188 2163.98830503 866.93487631 646.18996466 650.86346406
   2200.0000 1096.40307416 2173.05370566 870.49153031 649.15223929 653.40993607
   2210.0000 1101.38667783 2182.16330804 874.06228568 652.12281088 655.97821148
   2220.0000 1106.36737684 2191.27804578 877.61808672 655.13144816 658.52851090
   2230.0000 1111.34794334 2200.40412883 881.12252752 658.16504096 661.11656035
   2240.0000 1116.33186864 2209.60468961 884.66740527 661.19610373 663.74118061
   2250.0000 1121.31187603 2218.80946514 888.19972479 664.28395389 666.32578645
   2260.0000 1126.29716812 2227.94634229 891.68580037 667.41820007 668.84234185
   2270.0000 1131.27773510 2237.02710666 895.16660423 670.51671386 671.34378857
   2280.0000 1136.26138412 2246.03473914 898.60657846 673.59306075 673.83509993
   2290.0000 1141.24494509 2255.16897694 902.10455630 676.71599913 676.34842151
   2300.0000 1146.22432328 2264.32578992 905.57526678 679.87469332 678.87582982
   2310.0000 1151.20924088 2273.59898218 909.10831871 683.07464390 681.41601957
   2320.0000 1156.18816140 2282.93763132 912.69381841 686.25122853 683.99258439
   2330.0000 1161.16383556 2292.24435742 916.25182477 689.39314091 686.59939174
   2340.0000 1166.13992619 2301.59429144 919.86397445 692.48826274 689.24205425
   2350.0000 1171.11333565 2310.91137418 923.46034831 695.60232472 691.84870115
   2360.0000 1176.08207082 2320.20952771 927.02216652 698.75518218 694.43217902
   2370.0000 1181.04481724 2329.52619776 930.59765476 701.87600157 697.05254143
   2380.0000 1186.00536214 2338.89685784 934.22567004 704.94849322 699.72269458
   2390.0000 1190.96163390 2348.25055012 937.86732579 707.97599171 702.40723262
   2400.0000 1195.90722779 2357.54244191 941.52422029 710.97609008 705.04213154
   2410.0000 1200.84761894 2366.95491527 945.24393964 713.99459124 707.71638439
   2420.0000 1205.79044644 2376.31746186 948.94850526 716.98936493 710.37959167
   2430.0000 1210.72777556 2385.75126685 952.63826876 720.04246679 713.07053130
   2440.0000 1215.66283966 2395.24643328 956.35501023 723.11502429 715.77639875
   2450.0000 1220.59805429 2404.77445644 960.11953821 726.19070741 718.46421082
   2460.0000 1225.54158630 2414.33635640 963.91507733 729.24469881 721.17658026
   2470.0000 1230.48201451 2423.87530610 967.67796797 732.31024054 723.88709759
   2480.0000 1235.42982875 2433.44519816 971.45400040 735.39697197 726.59422578
   2490.0000 1240.37628838 2443.03326099 975.26509526 738.49147576 729.27668997
   2500.0000 1245.32630408 2452.66894470 979.06407655 741.60811919 731.99674896
   2510.0000 1250.28414493 2462.38987234 982.87348060 744.76797037 734.74842137
   2520.0000 1255.24545688 2472.11330753 986.68794941 747.94751178 737.47784634
   2530.0000 1260.21306138 2481.74589372 990.42721639 751.10216631 740.21651103
   2540.0000 1265.18590391 2491.36252494 994.17209842 754.25837138 742.93205513
   2550.0000 1270.15835268 2500.95265335 997.94214044 757.40751431 745.60299860
   2560.0000 1275.12214802 2510.47558888 1001.66894108 760.53342294 748.27322485
   2570.0000 1280.09054561 2520.01132291 1005.46509273 763.64678176 750.89944842
   2580.0000 1285.05630873 2529.61059841 1009.30359196 766.79559920 753.51140725
   2590.0000 1290.02014706 2539.24569025 1013.13291713 769.97377543 756.13899769
   2600.0000 1294.97905129 2548.92546976 1016.95638979 773.18140523 758.78767475
   2610.0000 1299.94491264 2558.61148371 1020.75194887 776.43303368 761.42650116
   2620.0000 1304.91013313 2568.25532022 1024.53536041 779.66799858 764.05196123
   2630.0000 1309.87739626 2577.88170895 1028.35163987 782.88765090 766.64241818
   2640.0000 1314.83823226 2587.51237435 1032.17028808 786.13730416 769.20478211
   2650.0000 1319.80021374 2597.08815934 1035.97853388 789.36258397 771.74704149
   2660.0000 1324.76692903 2606.68319154 1039.81926933 792.52831807 774.33560413
   2670.0000 1329.72828588 2616.37353004 1043.69778861 795.68769364 776.98804780
   2680.0000 1334.68119993 2626.14752264 1047.59711957 798.88452825 779.66587481
   2690.0000 1339.62975575 2635.98011754 1051.53469313 802.06887858 782.37654583
   2700.0000 1344.58660283 2645.74388272 1055.39041215 805.24945536 785.10401521
   2710.0000 1349.54479610 2655.38469604 1059.21191951 808.38313616 787.78964038
   2720.0000 1354.50734622 2665.05727840 1063.09288556 811.49290933 790.47148352
   2730.0000 1359.47364794 2674.81186103 1067.00580940 814.63426616 793.17178547
   2740.0000 1364.44374042 2684.55506345 1070.91103823 817.75311946 795.89090576
   2750.0000 1369.41475306 2694.30176942 1074.82663469 820.87603193 798.59910279
   2760.0000 1374.39052969 2704.08880077 1078.76293212 823.97662685 801.34924179
   2770.0000 1379.36933669 2713.95655442 1082.73694588 827.10911872 804.11048982
   2780.0000 1384.34486897 2723.91883212 1086.76818476 830.24517891 806.90546845
   2790.0000 1389.31902213 2733.96403313 1090.84291272 833.37422475 809.74689566
   2800.0000 1394.28594789 2744.02497450 1094.94411494 836.48523647 812.59562309
   2810.0000 1399.25616552 2753.98531855 1098.97754601 839.59515707 815.41261547
   2820.0000 1404.22834175 2763.92484050 1103.03908040 842.68166700 818.20409310
   2830.0000 1409.19879225 2773.89979069 1107.11779932 845.78936506 820.99262631
   2840.0000 1414.16701416 2783.85040259 1111.16812260 848.90033693 823.78194305
   2850.0000 1419.13088930 2793.86121905 1115.23503557 852.01343077 826.61275271
   2860.0000 1424.08282110 2803.85909585 1119.26537633 855.13913377 829.45458575
   2870.0000 1429.03124099 2813.79008095 1123.29556769 858.21640648 832.27810678
   2880.0000 1433.98184651 2823.73250384 1127.35029819 861.24960797 835.13259767
   2890.0000 1438.92838501 2833.75703514 1131.47438132 864.28939102 837.99326280
   2900.0000 1443.88004745 2843.87293320 1135.64790696 867.33067995 840.89434629
   2910.0000 1448.83521800 2853.89348831 1139.76620601 870.31802654 843.80925575
   2920.0000 1453.78499552 2863.87917778 1143.89675271 873.27992639 846.70249868
   2930.0000 1458.73823805 2873.84062618 1147.99100892 876.26006861 849.58954865
   2940.0000 1463.69276324 2883.80326794 1152.04391409 879.23314135 852.52621250
   2950.0000 1468.65123264 2893.81461754 1156.11159092 882.22427476 855.47875185
   2960.0000 1473.60928601 2903.80164871 1160.15755838 885.20935330 858.43473702
   2970.0000 1478.56289185 2913.69460953 1164.19834245 888.16508139 861.33118569
   2980.0000 1483.51112154 2923.55451583 1168.22899833 891.09176550 864.23375201
   2990.0000 1488.46022195 2933.43914386 1172.29651394 894.04873463 867.09389529
   3000.0000 1493.41042392 2943.27233544 1176.35195414 897.00864354 869.91173776
   3010.0000 1498.35881437 2952.97582763 1180.34020368 899.90981512 872.72580882
   3020.0000 1503.31784686 2962.65128317 1184.35823005 902.79728480 875.49576833
   3030.0000 1508.27957359 2972.35152481 1188.41237476 905.72489536 878.21425469
   3040.0000 1513.24321781 2981.98919750 1192.43968574 908.63912415 880.91038761
   3050.0000 1518.21455551 2991.57520812 1196.47056940 911.51929332 883.58534540
   3060.0000 1523.18478040 3001.11463950 1200.47245919 914.38832883 886.25385148
   3070.0000 1528.15392473 3010.70209768 1204.49378768 917.25127181 888.95703818
   3080.0000 1533.12144863 3020.32485692 1208.53527930 920.14515466 891.64442296
   3090.0000 1538.08722188 3029.99694172 1212.59736645 923.03782530 894.36174997
   3100.0000 1543.05093306 3039.69873340 1216.68889329 925.96450972 897.04533039
   3110.0000 1548.00881553 3049.37912683 1220.74113433 928.90396132 899.73403118
   3120.0000 1552.96095899 3059.00599665 1224.77104965 931.85309222 902.38185478
   3130.0000 1557.90600429 3068.51142627 1228.75063064 934.80361769 904.95717795
   3140.0000 1562.85213350 3078.03578453 1232.77198138 937.71647638 907.54732677
   3150.0000 1567.79750072 3087.54688458 1236.79956629 940.61409652 910.13322177
   3160.0000 1572.74637893 3097.15328886 1240.90214940 943.52460031 912.72653914
   3170.0000 1577.69406871 3106.88335204 1245.08227127 946.45606247 915.34501830
   3180.0000 1582.64558910 3116.60641815 1249.30529309 949.35848575 917.94263931
   3190.0000 1587.60001295 3126.40405604 1253.56923991 952.26826569 920.56655044
   3200.0000 1592.55173376 3136.07914185 1257.78323315 955.10594365 923.18996505
   3210.0000 1597.51392995 3145.80179715 1262.03376480 957.94342531 925.82460703
   3220.0000 1602.47386199 3155.52651584 1266.23188767 960.78572132 928.50890685
   3230.0000 1607.43310537 3165.20554774 1270.37759237 963.65544092 931.17251445
   3240.0000 1612.39092656 3174.87278792 1274.61674453 966.46791368 933.78812972
   3250.0000 1617.34796410 3184.59034020 1278.86679086 969.31369647 936.40985287
   3260.0000 1622.30733633 3194.28420070 1283.11146164 972.13031293 939.04242612
   3270.0000 1627.26676331 3203.89985801 1287.38058900 974.89790823 941.62136078
   3280.0000 1632.23091745 3213.56386333 1291.70290022 977.64660640 944.21435671
   3290.0000 1637.19297647 3223.14923162 1295.97133268 980.36294814 946.81495081
   3300.0000 1642.15289490 3232.80342552 1300.25571909 983.09070856 949.45699786
   3310.0000 1647.11472022 3242.47814791 1304.50666653 985.86309698 952.10838439
   3320.0000 1652.07812197 3252.10495563 1308.71819049 988.62328414 954.76348101
   3330.0000 1657.04014140 3261.67464330 1312.91246234 991.37379396 957.38838701
   3340.0000 1662.00314514 3271.33375891 1317.21297452 994.16046551 959.96031889
   3350.0000 1666.97462426 3280.94110934 1321.45395536 996.96763114 962.51952283
   3360.0000 1671.94347146 3290.52013915 1325.65607422 999.78748099 965.07658394
   3370.0000 1676.91774430 3299.97862551 1329.79292430 1002.55349962 967.63220160
   3380.0000 1681.89496375 3309.41788466 1333.96119482 1005.27074474 970.18594511
   3390.0000 1686.88184021 3318.80735927 1338.09394613 1007.98299328 972.73041986
   3400.0000 1691.87113328 3328.27232276 1342.29028206 1010.73958300 975.24245770
   3410.0000 1696.85738781 3337.77638812 1346.48199636 1013.49362704 977.80076471
   3420.0000 1701.83995187 3347.26252155 1350.67788982 1016.20212678 980.38250495
   3430.0000 1706.82816808 3356.71678535 1354.87369228 1018.88913371 982.95395936
   3440.0000 1711.81734709 3366.27360414 1359.10682244 1021.58652510 985.58025661
   3450.0000 1716.80069770 3375.83986792 1363.35375769 1024.29375782 988.19235241
   3460.0000 1721.77797220 3385.48328307 1367.65126782 1026.99353373 990.83848151
   3470.0000 1726.75760263 3395.10898471 1371.94620253 1029.67118743 993.49159475
   3480.0000 1731.73874273 3404.72292874 1376.25963218 1032.34421639 996.11908017
   3490.0000 1736.72833051 3414.28334504 1380.56840438 1035.02430026 998.69064041
   3500.0000 1741.72434387 3423.87595332 1384.87977199 1037.77102433 1001.22515700
   3510.0000 1746.72720222 3433.48083180 1389.16045601 1040.53218726 1003.78818854
   3520.0000 1751.73312136 3443.16041794 1393.47632587 1043.30962017 1006.37447190
   3530.0000 1756.74030908 3452.79221787 1397.70971711 1046.11841073 1008.96409004
   3540.0000 1761.75320390 3462.52188212 1401.96386048 1048.94487484 1011.61314680
   3550.0000 1766.76841820 3472.26662274 1406.23558561 1051.78311375 1014.24792339
   3560.0000 1771.78332232 3481.93769418 1410.42014369 1054.67455465 1016.84299585
   3570.0000 1776.79398059 3491.46185306 1414.55235503 1057.53334002 1019.37615801
   3580.0000 1781.80526853 3500.91412497 1418.70230666 1060.33252424 1021.87929407
   3590.0000 1786.81645152 3510.35538701 1422.81964429 1063.12722153 1024.40852119
   3600.0000 1791.82908280 3519.77154346 1426.92410061 1065.87999084 1026.96745201
   3610.0000 1796.84888000 3529.26041298 1431.02585717 1068.65411644 1029.58043938
