# time msd_polymer msd_dumbbell msd_dumbbell_x msd_dumbbell_y msd_dumbbell_z
  40290.0000 13736.03191529 40980.65588467 17516.77412163 12953.37201415 10510.50974889
  40300.0000 13739.27385294 40989.95364951 17521.84109496 12955.45647696 10512.65607759
  40310.0000 13742.50572153 40999.24771578 17526.89998519 12957.51916391 10514.82856667
  40320.0000 13745.74011895 41008.44012497 17531.92229099 12959.52972132 10516.98811265
  40330.0000 13748.97059637 41017.62086019 17536.94462168 12961.50905057 10519.16718794
  40340.0000 13752.20590301 41026.75775957 17541.96101869 12963.45640168 10521.34033919
  40350.0000 13755.45039124 41035.96903268 17546.97562741 12965.48216578 10523.51123949
  40360.0000 13758.70308753 41045.20955225 17552.03407035 12967.52453788 10525.65094401
  40370.0000 13761.95673903 41054.43485227 17557.09072119 12969.55729383 10527.78683725
  40380.0000 13765.20869070 41063.57828636 17562.12964311 12971.54023347 10529.90840978
  40390.0000 13768.46370169 41072.68469218 17567.13392187 12973.51452575 10532.03624456
  40400.0000 13771.72437750 41081.82929059 17572.12256823 12975.50276448 10534.20395787
  40410.0000 13774.98722980 41091.07379585 17577.10080809 12977.57877750 10536.39421026
  40420.0000 13778.25253086 41100.32567788 17582.08180046 12979.65565131 10538.58822611
  40430.0000 13781.51549892 41109.57990802 17587.07738926 12981.74478425 10540.75773451
  40440.0000 13784.77741634 41118.88489347 17592.12207836 12983.88048839 10542.88232672
  40450.0000 13788.03439730 41128.30162340 17597.30574568 12986.07153537 10544.92434235
  40460.0000 13791.28393589 41137.73815770 17602.58096789 12988.24479514 10546.91239466
  40470.0000 13794.53742086 41147.31207035 17607.95648630 12990.43774007 10548.91784397
  40480.0000 13797.79787118 41156.73781743 17613.31567626 12992.56991744 10550.85222373
  40490.0000 13801.05754013 41166.16427700 17618.71587994 12994.65094460 10552.79745245
  40500.0000 13804.31312093 41175.63610957 17624.07999848 12996.76566387 10554.79044722
  40510.0000 13807.56730576 41185.22612350 17629.49857627 12998.87985916 10556.84768807
  40520.0000 13810.82105937 41194.95604344 17634.99561638 13000.99528038 10558.96514668
  40530.0000 13814.07109709 41204.72275369 17640.47360041 13003.14345444 10561.10569884
  40540.0000 13817.33075880 41214.43229881 17645.91593689 13005.25276015 10563.26360177
  40550.0000 13820.59288346 41224.12197329 17651.40626945 13007.30834928 10565.40735456
  40560.0000 13823.85415292 41234.00839358 17656.96027060 13009.42550351 10567.62261947
  40570.0000 13827.11367975 41243.72096195 17662.41681054 13011.48354216 10569.82060924
  40580.0000 13830.36428991 41253.39408462 17667.90136831 13013.49092943 10572.00178688
  40590.0000 13833.62112318 41263.03826113 17673.41165720 13015.47309725 10574.15350668
  40600.0000 13836.87341535 41272.79669427 17678.98112643 13017.51082908 10576.30473876
  40610.0000 13840.12786220 41282.49426925 17684.56297682 13019.47215651 10578.45913592
  40620.0000 13843.38706781 41292.14980331 17690.07846616 13021.45498040 10580.61635674
  40630.0000 13846.64183093 41301.70199388 17695.54141089 13023.37018999 10582.79039300
  40640.0000 13849.89588226 41311.38353288 17701.04924616 13025.35600637 10584.97828036
  40650.0000 13853.14232916 41321.03613889 17706.61748298 13027.26645755 10587.15219836
  40660.0000 13856.37788725 41330.77053675 17712.20965904 13029.20187273 10589.35900498
  40670.0000 13859.61745820 41340.67685127 17717.87892638 13031.14764529 10591.65027960
  40680.0000 13862.85400776 41350.59883678 17723.46225691 13033.12420757 10594.01237230
  40690.0000 13866.08624160 41360.47156297 17729.13038781 13034.96265433 10596.37852083
  40700.0000 13869.31578383 41370.42055564 17734.86025586 13036.79747402 10598.76282576
  40710.0000 13872.54383548 41380.28837633 17740.57023244 13038.60437366 10601.11377022
  40720.0000 13875.76849614 41390.34962853 17746.36632532 13040.40801291 10603.57529030
  40730.0000 13878.98983674 41400.40553180 17752.10774801 13042.22717793 10606.07060587
  40740.0000 13882.20969905 41410.56255177 17757.89065975 13044.07678027 10608.59511175
  40750.0000 13885.44283133 41420.56034607 17763.67191070 13045.86609039 10611.02234499
  40760.0000 13888.68345483 41430.61066963 17769.48000883 13047.64411548 10613.48654532
  40770.0000 13891.92720468 41440.65610767 17775.29206334 13049.43155529 10615.93248903
  40780.0000 13895.16816349 41450.79606499 17781.12806566 13051.23743490 10618.43056443
  40790.0000 13898.40677817 41460.90978725 17786.99167452 13052.96394333 10620.95416939
  40800.0000 13901.64110951 41470.94312276 17792.88016545 13054.63338667 10623.42957063
  40810.0000 13904.87356374 41481.01006948 17798.78962908 13056.35306142 10625.86737897
  40820.0000 13908.11092693 41491.10971353 17804.75285391 13058.03565379 10628.32120582
  40830.0000 13911.35832894 41501.15466815 17810.67612703 13059.68551079 10630.79303033
  40840.0000 13914.59806308 41511.15607665 17816.65226904 13061.26813495 10633.23567266
  40850.0000 13917.83371901 41521.21469672 17822.60128495 13062.95863206 10635.65477971
  40860.0000 13921.06855868 41531.27728423 17828.53003416 13064.60008504 10638.14716503
  40870.0000 13924.31354087 41541.36070158 17834.44337575 13066.28746051 10640.62986531
  40880.0000 13927.55685427 41551.44568975 17840.35369623 13067.92222485 10643.16976868
  40890.0000 13930.80178016 41561.54495335 17846.29131162 13069.54383129 10645.70981044
  40900.0000 13934.04829558 41571.65471304 17852.21641634 13071.25505460 10648.18324210
  40910.0000 13937.30162545 41581.80482605 17858.17354282 13072.96097076 10650.67031246
  40920.0000 13940.55380137 41591.98689661 17864.13913174 13074.73851837 10653.10924650
  40930.0000 13943.80485786 41602.19487803 17870.09561464 13076.60461969 10655.49464371
  40940.0000 13947.05299070 41612.28875116 17876.00199124 13078.42704578 10657.85971414
  40950.0000 13950.30440715 41622.39633249 17881.99458070 13080.20696300 10660.19478879
  40960.0000 13953.56142741 41632.58910949 17887.99363951 13082.11440037 10662.48106961
  40970.0000 13956.81746979 41642.95877070 17894.10673986 13084.05564118 10664.79638966
  40980.0000 13960.07496799 41653.31417630 17900.27824926 13085.93290727 10667.10301977
  40990.0000 13963.33181319 41663.61411118 17906.43149133 13087.75661540 10669.42600444
  41000.0000 13966.57962706 41673.99818122 17912.64336466 13089.55448865 10671.80032792
  41010.0000 13969.83296072 41684.44159474 17918.79788665 13091.39776239 10674.24594570
  41020.0000 13973.08438675 41695.01309134 17924.93176587 13093.30784846 10676.77347700
  41030.0000 13976.33581875 41705.62052021 17931.14200458 13095.23880150 10679.23971413
  41040.0000 13979.58190379 41716.34519425 17937.35057605 13097.25434958 10681.74026862
  41050.0000 13982.82937360 41727.20107695 17943.64245933 13099.31912899 10684.23948863
  41060.0000 13986.07257655 41738.00120427 17949.98991985 13101.30629155 10686.70499286
  41070.0000 13989.32599495 41748.81868458 17956.29848193 13103.28214931 10689.23805334
  41080.0000 13992.58696921 41759.57924220 17962.60061097 13105.19905100 10691.77958023
  41090.0000 13995.84549358 41770.22541698 17968.80336263 13107.13284349 10694.28921086
  41100.0000 13999.10464724 41780.78672982 17974.93996712 13109.09691407 10696.74984863
  41110.0000 14002.35717234 41791.30559319 17981.04856049 13111.07116925 10699.18586345
  41120.0000 14005.60925203 41801.76022276 17987.01462900 13113.07823647 10701.66735729
  41130.0000 14008.85740869 41812.21274467 17992.97356123 13115.08465703 10704.15452641
  41140.0000 14012.10453052 41822.65364308 17998.94080702 13116.99041971 10706.72241635
  41150.0000 14015.34961173 41833.09419392 18004.88369271 13118.91686181 10709.29363940
  41160.0000 14018.58460522 41843.59289880 18010.75447127 13120.93752442 10711.90090311
  41170.0000 14021.81551264 41854.14853865 18016.63391333 13122.97993033 10714.53469500
  41180.0000 14025.05513650 41864.81737209 18022.55585198 13125.06773864 10717.19378147
  41190.0000 14028.28336314 41875.48483279 18028.46241111 13127.22036378 10719.80205790
  41200.0000 14031.50850869 41886.19190049 18034.41942237 13129.35874899 10722.41372912
  41210.0000 14034.72895444 41896.82344298 18040.30246837 13131.50552889 10725.01544573
  41220.0000 14037.94590377 41907.43836269 18046.21097089 13133.62220565 10727.60518614
  41230.0000 14041.15577132 41917.84572857 18052.02696890 13135.60487574 10730.21388392
  41240.0000 14044.38070579 41928.17119655 18057.74275527 13137.62781171 10732.80062957
  41250.0000 14047.60547423 41938.37293157 18063.32285100 13139.68652331 10735.36355725
  41260.0000 14050.83632465 41948.48896607 18068.79414984 13141.73054404 10737.96427219
  41270.0000 14054.06128619 41958.58509487 18074.22695992 13143.81560064 10740.54253431
  41280.0000 14057.28180115 41968.53866570 18079.56521210 13145.84367719 10743.12977641
  41290.0000 14060.49697404 41978.29832436 18084.78239577 13147.87605088 10745.63987771
  41300.0000 14063.72068957 41988.04031373 18090.02076722 13149.85322383 10748.16632269
  41310.0000 14066.95371286 41997.74270497 18095.26638635 13151.82010289 10750.65621573
  41320.0000 14070.18748005 42007.42658756 18100.51070389 13153.78795971 10753.12792395
  41330.0000 14073.43078290 42017.30830216 18105.81725007 13155.81748189 10755.67357019
  41340.0000 14076.66506085 42027.15254736 18111.13996719 13157.80573025 10758.20684992
  41350.0000 14079.89827032 42037.01710196 18116.46101352 13159.83458185 10760.72150660
  41360.0000 14083.13059793 42046.89133722 18121.75285302 13161.87273059 10763.26575360
  41370.0000 14086.36529919 42056.63507576 18126.95219060 13163.85786048 10765.82502468
  41380.0000 14089.60608997 42066.31078504 18132.00268797 13165.88602877 10768.42206830
  41390.0000 14092.85377445 42076.03592241 18137.04965436 13167.93325437 10771.05301368
  41400.0000 14096.10958196 42085.84109374 18142.14948571 13169.97539187 10773.71621616
  41410.0000 14099.36311959 42095.59845708 18147.27081545 13172.00578086 10776.32186077
  41420.0000 14102.62121265 42105.32361224 18152.39647159 13174.08214005 10778.84500060
  41430.0000 14105.88060053 42115.02105788 18157.47876386 13176.16845052 10781.37384349
  41440.0000 14109.14386363 42124.73230231 18162.57847885 13178.29080953 10783.86301393
  41450.0000 14112.40645013 42134.49475581 18167.70612565 13180.43243872 10786.35619144
  41460.0000 14115.65494245 42144.27360811 18172.91253255 13182.55052210 10788.81055346
  41470.0000 14118.89548609 42154.04643184 18178.15715629 13184.66300390 10791.22627166
  41480.0000 14122.13461324 42163.81576066 18183.39634788 13186.75646699 10793.66294579
  41490.0000 14125.37504440 42173.46231530 18188.62207089 13188.79944168 10796.04080273
  41500.0000 14128.61634582 42183.08859318 18193.82312279 13190.84151132 10798.42395907
  41510.0000 14131.85579893 42192.74934191 18199.06673984 13192.87714397 10800.80545809
  41520.0000 14135.09644702 42202.44409694 18204.32279980 13194.94493012 10803.17636701
  41530.0000 14138.33500040 42211.96406467 18209.41912018 13197.01391129 10805.53103320
  41540.0000 14141.57046533 42221.51278525 18214.50452423 13199.09406865 10807.91419236
  41550.0000 14144.79744914 42231.11659168 18219.63241834 13201.14547865 10810.33869468
  41560.0000 14148.02357202 42240.82798949 18224.75325526 13203.26817392 10812.80656030
  41570.0000 14151.24868443 42250.72680693 18229.96787087 13205.41763141 10815.34130465
  41580.0000 14154.46626142 42260.64523493 18235.22096529 13207.49313764 10817.93113199
  41590.0000 14157.68654820 42270.75740739 18240.51725411 13209.63002816 10820.61012512
  41600.0000 14160.91218117 42280.84352602 18245.79320558 13211.73638463 10823.31393581
  41610.0000 14164.14185128 42291.00628299 18251.12706900 13213.83265496 10826.04655903
  41620.0000 14167.37086864 42301.09748448 18256.41217945 13215.93841541 10828.74688962
  41630.0000 14170.58893073 42311.12417458 18261.67570785 13217.96737982 10831.48108690
  41640.0000 14173.80005660 42321.07969804 18266.93083626 13219.94893040 10834.19993138
  41650.0000 14177.00647571 42330.87243589 18272.10224641 13221.84945936 10836.92073012
  41660.0000 14180.22465416 42340.76136801 18277.31055228 13223.79448899 10839.65632674
  41670.0000 14183.45053032 42350.62019073 18282.56437732 13225.64777408 10842.40803934
  41680.0000 14186.67812834 42360.54106150 18287.80412406 13227.53424905 10845.20268839
  41690.0000 14189.89218804 42370.49344572 18293.10491030 13229.36485261 10848.02368281
  41700.0000 14193.10765804 42380.49316378 18298.42241256 13231.17459575 10850.89615546
  41710.0000 14196.32816867 42390.40905315 18303.72661751 13232.96905367 10853.71338196
  41720.0000 14199.54162732 42400.35295391 18308.99379061 13234.77666392 10856.58249939
  41730.0000 14202.75051375 42410.26660403 18314.24483646 13236.52692434 10859.49484323
  41740.0000 14205.96104517 42420.17446950 18319.49920174 13238.20184244 10862.47342531
  41750.0000 14209.17787875 42430.06036742 18324.73780945 13239.91947845 10865.40307952
  41760.0000 14212.39653704 42439.98428601 18329.99361339 13241.63511989 10868.35555273
  41770.0000 14215.61575856 42449.93205738 18335.29897182 13243.36475992 10871.26832564
  41780.0000 14218.83564563 42459.89745444 18340.61838998 13245.09359988 10874.18546458
  41790.0000 14222.05392608 42469.87139639 18345.88731848 13246.81975745 10877.16432046
  41800.0000 14225.27042475 42479.84112948 18351.07644054 13248.57694810 10880.18774085
  41810.0000 14228.48682355 42489.88979100 18356.29089274 13250.33929002 10883.25960824
  41820.0000 14231.71128015 42499.99174452 18361.50926064 13252.10496387 10886.37752000
  41830.0000 14234.92797830 42510.18876306 18366.79454607 13253.92604431 10889.46817267
  41840.0000 14238.14008897 42520.30869061 18371.99438525 13255.76780180 10892.54650356
  41850.0000 14241.36043265 42530.54268430 18377.28916474 13257.65375572 10895.59976383
  41860.0000 14244.58313003 42540.81364316 18382.58016330 13259.56609568 10898.66738418
  41870.0000 14247.80034176 42550.88572498 18387.79229411 13261.38751485 10901.70591601
  41880.0000 14251.01671930 42560.94969559 18392.94665208 13263.26015949 10904.74288401
  41890.0000 14254.22086819 42570.92300798 18398.10054945 13264.97217548 10907.85028306
  41900.0000 14257.41954903 42580.94158147 18403.35148976 13266.66966163 10910.92043008
  41910.0000 14260.61312352 42590.90675065 18408.61724002 13268.36327494 10913.92623568
  41920.0000 14263.79994542 42600.75736452 18413.84056408 13270.03336724 10916.88343319
  41930.0000 14266.97249759 42610.49857681 18419.03165891 13271.63978439 10919.82713350
  41940.0000 14270.14220139 42620.09146192 18424.22260413 13273.17932979 10922.68952800
  41950.0000 14273.30421567 42629.80252476 18429.37267059 13274.87742414 10925.55243003
  41960.0000 14276.46272705 42639.66655673 18434.59401764 13276.57344327 10928.49909582
  41970.0000 14279.61353881 42649.55033378 18439.81355334 13278.27958689 10931.45719355
  41980.0000 14282.77247671 42659.58257178 18445.10493768 13280.01648219 10934.46115191
  41990.0000 14285.93247975 42669.64697569 18450.40166748 13281.72260180 10937.52270641
  42000.0000 14289.09605472 42679.70629727 18455.63187275 13283.48753317 10940.58689135
  42010.0000 14292.26704041 42689.69430254 18460.83671284 13285.24224384 10943.61534587
  42020.0000 14295.44309039 42699.75624895 18466.06243501 13287.04613556 10946.64767838
  42030.0000 14298.62513830 42709.76724691 18471.27121322 13288.77831992 10949.71771378
  42040.0000 14301.81465348 42719.80723300 18476.45793054 13290.59289646 10952.75640599
  42050.0000 14305.00807019 42729.99209229 18481.72419449 13292.43146454 10955.83643326
  42060.0000 14308.20226020 42740.40111339 18487.04023876 13294.40138056 10958.95949407
  42070.0000 14311.39512368 42750.68508119 18492.30942308 13296.33692126 10962.03873684
  42080.0000 14314.59302802 42760.95977427 18497.56837976 13298.25235316 10965.13904135
  42090.0000 14317.79025152 42771.14961727 18502.76790060 13300.17919896 10968.20251772
  42100.0000 14320.99561165 42781.33748770 18507.87959079 13302.17563390 10971.28226300
  42110.0000 14324.19793717 42791.44170905 18512.85221775 13304.18836096 10974.40113034
  42120.0000 14327.39380952 42801.68403047 18517.91121087 13306.23155878 10977.54126082
  42130.0000 14330.58938375 42811.96518603 18522.98831753 13308.30924910 10980.66761941
  42140.0000 14333.78528948 42822.26082277 18528.02411323 13310.45897061 10983.77773892
  42150.0000 14336.98603200 42832.52055183 18533.03340104 13312.61631142 10986.87083937
  42160.0000 14340.18366984 42842.88640930 18538.08895937 13314.79936716 10989.99808277
  42170.0000 14343.37872165 42853.26182704 18543.19514224 13316.97191231 10993.09477250
  42180.0000 14346.57387390 42863.68648881 18548.30893197 13319.17537066 10996.20218618
  42190.0000 14349.77734860 42874.16776969 18553.45566139 13321.37145188 10999.34065641
  42200.0000 14352.99179874 42884.63395309 18558.51872743 13323.65015334 11002.46507232
  42210.0000 14356.19751452 42895.21688921 18563.56139214 13326.03226350 11005.62323357
  42220.0000 14359.39776866 42905.93904150 18568.66528220 13328.49757908 11008.77618022
  42230.0000 14362.59725286 42916.76311829 18573.90025296 13330.94866274 11011.91420259
  42240.0000 14365.79426382 42927.65408559 18579.17366049 13333.39291249 11015.08751260
  42250.0000 14368.99543180 42938.64293578 18584.40075458 13335.95817929 11018.28400191
  42260.0000 14372.20323290 42949.51980083 18589.57608713 13338.46467404 11021.47903967
  42270.0000 14375.40814245 42960.32323704 18594.73963623 13340.92566526 11024.65793555
  42280.0000 14378.62717775 42970.99240345 18599.90490437 13343.32238938 11027.76510970
  42290.0000 14381.84290261 42981.66961486 18605.12683784 13345.73583475 11030.80694227
  42300.0000 14385.06324666 42992.34749287 18610.30440222 13348.16607743 11033.87701322
  42310.0000 14388.28128752 43003.01985997 18615.48809867 13350.61173752 11036.92002378
  42320.0000 14391.49232563 43013.59861096 18620.58790411 13353.12654683 11039.88416001
  42330.0000 14394.70435976 43024.04686053 18625.61806142 13355.58370692 11042.84509219
  42340.0000 14397.90642252 43034.40483819 18630.58915946 13358.01840273 11045.79727599
  42350.0000 14401.10546086 43044.73000567 18635.46850655 13360.43311110 11048.82838802
  42360.0000 14404.29975321 43054.91179980 18640.31177124 13362.81900811 11051.78102044
  42370.0000 14407.49440420 43065.12954742 18645.12211825 13365.23840824 11054.76902093
  42380.0000 14410.68826443 43075.39874784 18649.96349877 13367.62835660 11057.80689247
  42390.0000 14413.87983989 43085.73621365 18654.73525468 13370.05762426 11060.94333470
  42400.0000 14417.06791085 43095.94219277 18659.47491389 13372.35524190 11064.11203698
  42410.0000 14420.26353506 43106.14215680 18664.27734922 13374.57960548 11067.28520210
  42420.0000 14423.46991169 43116.32348886 18669.07680960 13376.80305910 11070.44362015
  42430.0000 14426.67885055 43126.53257728 18673.94440312 13379.00894968 11073.57922448
  42440.0000 14429.88769478 43136.64852764 18678.80499236 13381.14678087 11076.69675441
  42450.0000 14433.08710336 43146.71467672 18683.60527529 13383.29224368 11079.81715775
  42460.0000 14436.28705546 43156.69023543 18688.35984244 13385.39783163 11082.93256136
  42470.0000 14439.48609545 43166.82538080 18693.14270776 13387.60987883 11086.07279421
  42480.0000 14442.68385264 43176.94028590 18697.88119264 13389.83371568 11089.22537759
  42490.0000 14445.88431535 43187.02700283 18702.59798902 13392.00690956 11092.42210425
  42500.0000 14449.08453788 43197.10723410 18707.32574050 13394.17682447 11095.60466914
  42510.0000 14452.28090403 43207.25388236 18712.11329078 13396.36078805 11098.77980352
  42520.0000 14455.47079665 43217.26790457 18716.85983788 13398.41430476 11101.99376193
  42530.0000 14458.64564891 43227.22080330 18721.50018098 13400.47820570 11105.24241662
  42540.0000 14461.81036107 43237.13906380 18726.06986331 13402.61094755 11108.45825294
  42550.0000 14464.97537783 43247.10717345 18730.67224500 13404.70090593 11111.73402252
  42560.0000 14468.14013151 43257.02171184 18735.32542455 13406.72413898 11114.97214831
  42570.0000 14471.30240919 43266.84852346 18739.93832288 13408.70636441 11118.20383617
  42580.0000 14474.46427285 43276.74583830 18744.55903135 13410.72822733 11121.45857962
  42590.0000 14477.62615913 43286.60208370 18749.20217088 13412.70942228 11124.69049054
  42600.0000 14480.79300413 43296.46621435 18753.81983503 13414.73469079 11127.91168853
  42610.0000 14483.96537302 43306.28534161 18758.38676335 13416.75447641 11131.14410184
  42620.0000 14487.13788121 43316.13640936 18763.01150752 13418.78362147 11134.34128037
  42630.0000 14490.30713191 43325.96421714 18767.57429851 13420.87790908 11137.51200955
  42640.0000 14493.47923861 43335.71164938 18772.06605837 13422.96684745 11140.67874356
  42650.0000 14496.65665262 43345.41474079 18776.54359850 13425.01120188 11143.85994041
  42660.0000 14499.84166218 43355.06508746 18781.05400413 13426.94375586 11147.06732748
  42670.0000 14503.02695243 43364.60021272 18785.51075508 13428.83088142 11150.25857622
  42680.0000 14506.20476696 43374.10848412 18789.87783215 13430.79391898 11153.43673298
  42690.0000 14509.38056659 43383.56470171 18794.20577384 13432.76188820 11156.59703966
  42700.0000 14512.56326170 43393.04594228 18798.49281363 13434.78678541 11159.76634324
  42710.0000 14515.74906169 43402.54400312 18802.79381941 13436.80774204 11162.94244167
  42720.0000 14518.94373800 43411.92919765 18807.03293818 13438.78475833 11166.11150115
  42730.0000 14522.13722652 43421.31179738 18811.20093784 13440.77663214 11169.33422740
  42740.0000 14525.32005868 43430.53518882 18815.28265216 13442.69331876 11172.55921790
  42750.0000 14528.51046632 43439.59106624 18819.28248998 13444.53453020 11175.77404607
  42760.0000 14531.69735625 43448.60201820 18823.24917442 13446.32784466 11179.02499912
  42770.0000 14534.89012132 43457.70301094 18827.24265448 13448.23275431 11182.22760215
  42780.0000 14538.09472766 43466.77185258 18831.19708907 13450.09533983 11185.47942368
  42790.0000 14541.30269783 43475.94775360 18835.28163334 13451.98872665 11188.67739361
  42800.0000 14544.51623143 43485.09055286 18839.28162915 13453.92385699 11191.88506671
  42810.0000 14547.73512601 43493.80142098 18843.00886265 13455.75492860 11195.03762973
  42820.0000 14550.96104879 43502.47454987 18846.69482572 13457.62930551 11198.15041863
  42830.0000 14554.19039066 43511.09136305 18850.34429884 13459.48404414 11201.26302008
  42840.0000 14557.41253191 43519.50172316 18853.86666956 13461.27441567 11204.36063792
  42850.0000 14560.62682825 43527.93676147 18857.37946179 13463.03675445 11207.52054523
  42860.0000 14563.84134679 43536.25736501 18860.82639131 13464.74766895 11210.68330475
  42870.0000 14567.05575552 43544.42957721 18864.25742480 13466.43029339 11213.74185902
  42880.0000 14570.27715711 43552.65325231 18867.78626875 13468.08232599 11216.78465757
  42890.0000 14573.49949985 43561.03859696 18871.40754022 13469.83057957 11219.80047716
  42900.0000 14576.72261440 43569.31556876 18874.97393225 13471.56563997 11222.77599655
  42910.0000 14579.95242353 43577.53139537 18878.45976794 13473.27030061 11225.80132682
  42920.0000 14583.18465604 43585.87792831 18882.07844583 13474.97497292 11228.82450956
  42930.0000 14586.42399931 43594.32514786 18885.74600370 13476.73429642 11231.84484774
  42940.0000 14589.66157252 43602.81204924 18889.41305307 13478.55393276 11234.84506341
  42950.0000 14592.89143751 43611.14995021 18892.92934941 13480.31232244 11237.90827836
  42960.0000 14596.12322066 43619.58454670 18896.52857586 13482.05848283 11240.99748800
  42970.0000 14599.36902145 43627.97327466 18900.09226502 13483.83378439 11244.04722525
  42980.0000 14602.62477200 43636.39076783 18903.76062527 13485.55740647 11247.07273608
  42990.0000 14605.88547717 43644.76541966 18907.38727165 13487.27847639 11250.09967162
  43000.0000 14609.14644899 43653.06654164 18911.02713650 13488.94032181 11253.09908333
  43010.0000 14612.40042299 43661.27095728 18914.63175837 13490.59157151 11256.04762740
  43020.0000 14615.65070221 43669.43086122 18918.28181378 13492.22465178 11258.92439566
  43030.0000 14618.90286324 43677.60413881 18921.95460725 13493.83017149 11261.81936007
  43040.0000 14622.15924778 43685.85941020 18925.73974559 13495.37066254 11264.74900206
  43050.0000 14625.40550285 43694.09755883 18929.48939814 13496.92431129 11267.68384940
  43060.0000 14628.64520753 43702.14717488 18933.16559156 13498.45102985 11270.53055346
  43070.0000 14631.87577824 43710.24447288 18936.85200899 13500.05087267 11273.34159121
  43080.0000 14635.09693056 43718.13029702 18940.46826820 13501.60524113 11276.05678768
  43090.0000 14638.31116454 43726.12678787 18944.12827477 13503.23978395 11278.75872915
  43100.0000 14641.53154794 43734.32872853 18947.90376533 13504.96962252 11281.45534068
  43110.0000 14644.75259491 43742.54033184 18951.71019451 13506.70802485 11284.12211247
  43120.0000 14647.97298581 43750.70357070 18955.52450404 13508.37257925 11286.80648742
  43130.0000 14651.19652769 43758.81642558 18959.28104762 13510.08380899 11289.45156896
  43140.0000 14654.42636959 43766.94713340 18963.06150553 13511.81098865 11292.07463921
  43150.0000 14657.65114158 43775.03153900 18966.81090781 13513.59299297 11294.62763823
  43160.0000 14660.88029005 43783.14861365 18970.57134947 13515.35941360 11297.21785058
  43170.0000 14664.10580044 43791.28988167 18974.36691092 13517.11007308 11299.81289767
  43180.0000 14667.32928199 43799.50727711 18978.20823498 13518.84489343 11302.45414870
  43190.0000 14670.56086564 43807.77371309 18982.04309386 13520.60085976 11305.12975947
  43200.0000 14673.80573733 43816.14247140 18985.91121088 13522.40454870 11307.82671182
  43210.0000 14677.04054115 43824.50849827 18989.74884106 13524.20040305 11310.55925416
  43220.0000 14680.28603206 43833.01474293 18993.66900524 13525.99811398 11313.34762371
  43230.0000 14683.53702038 43841.74365907 18997.61118068 13527.91812373 11316.21435465
  43240.0000 14686.79770608 43850.38699413 19001.48595265 13529.75543106 11319.14561042
  43250.0000 14690.07137435 43859.16899029 19005.36183191 13531.69151877 11322.11563961
  43260.0000 14693.34936130 43867.95994760 19009.25099367 13533.60144048 11325.10751345
  43270.0000 14696.63486023 43876.58929883 19013.06940026 13535.44196182 11328.07793674
  43280.0000 14699.92092800 43885.22554764 19016.98338399 13537.19743136 11331.04473229
  43290.0000 14703.20679665 43893.84299704 19020.86997993 13538.91959124 11334.05342586
  43300.0000 14706.49817159 43902.64344334 19024.87779629 13540.66761336 11337.09803368
  43310.0000 14709.79118788 43911.45444794 19028.92232762 13542.40035704 11340.13176328
  43320.0000 14713.09652326 43920.35460939 19032.96267175 13544.14838820 11343.24354943
  43330.0000 14716.39595287 43929.32987014 19037.08485217 13545.85027342 11346.39474454
  43340.0000 14719.69498237 43938.38940491 19041.22569995 13547.62644977 11349.53725519
  43350.0000 14722.99546764 43947.59092748 19045.38114355 13549.47320605 11352.73657787
  43360.0000 14726.29984032 43957.00302056 19049.63603001 13551.36385492 11356.00313562
  43370.0000 14729.59923095 43966.30053218 19053.89669692 13553.18683802 11359.21699724
  43380.0000 14732.90049485 43975.54336626 19058.08350226 13555.09716420 11362.36269981
  43390.0000 14736.20045865 43984.80378452 19062.29666320 13556.97479700 11365.53232433
  43400.0000 14739.50311906 43994.27144558 19066.54400190 13558.98106289 11368.74638079
  43410.0000 14742.80328562 44003.64149662 19070.74062586 13560.92753351 11371.97333725
  43420.0000 14746.09013406 44012.98007905 19074.86450461 13562.92926401 11375.18631043
  43430.0000 14749.37776865 44022.30115101 19078.93313625 13565.01200314 11378.35601162
  43440.0000 14752.66157689 44031.56725719 19083.04627308 13567.05699822 11381.46398588
  43450.0000 14755.94596886 44040.81604157 19087.24729398 13569.02057118 11384.54817640
  43460.0000 14759.23225176 44050.00467024 19091.40054064 13570.91933973 11387.68478986
  43470.0000 14762.50937933 44059.18709618 19095.59901667 13572.72499074 11390.86308876
  43480.0000 14765.78391474 44068.39140093 19099.76765951 13574.59265372 11394.03108769
  43490.0000 14769.05535540 44077.53345788 19103.93728562 13576.38163261 11397.21453965
  43500.0000 14772.32082714 44086.65333996 19108.07147859 13578.22265434 11400.35920703
  43510.0000 14775.58740450 44095.90426416 19112.29710420 13580.05603625 11403.55112371
  43520.0000 14778.85702939 44105.20764051 19116.59373123 13581.84392341 11406.76998587
  43530.0000 14782.12451002 44114.58887866 19120.90672359 13583.68072562 11410.00142946
  43540.0000 14785.37815416 44124.17846671 19125.34365994 13585.53127582 11413.30353095
  43550.0000 14788.63637967 44133.79544001 19129.79793844 13587.43507339 11416.56242818
  43560.0000 14791.88635183 44143.36430656 19134.19479049 13589.35459153 11419.81492453
  43570.0000 14795.14788047 44152.92864442 19138.57530533 13591.34110257 11423.01223652
  43580.0000 14798.40783971 44162.53331590 19143.00553314 13593.34877432 11426.17900845
  43590.0000 14801.66579272 44172.22150935 19147.45814328 13595.38057600 11429.38279006
  43600.0000 14804.93033439 44181.82666213 19151.80012240 13597.42823745 11432.59830228
